YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,CHW,34,101,13,27,4,0,1,10,14,14,0,0,.267,.350,.337,.687,0.3
2017,CHW,90,253,23,70,10,0,2,14,38,45,0,0,.277,.373,.340,.713,1.2
2018,CHW,25,64,3,12,4,0,0,1,8,17,0,2,.188,.278,.250,.528,-0.3
