SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,TB,1,1,0,0,4.2,1,0,0,0,4,0,0,0,0,0,0,0.3,1.07,0.00
2015,TB,23,0,0,0,30.0,39,18,17,1,13,31,0,2,0,3,2,-0.2,1.73,5.10
2016,TB,52,0,0,0,45.2,42,31,30,7,28,50,2,0,1,6,1,-0.6,1.53,5.91
2017,WSH,53,0,0,0,55.2,55,26,22,7,23,65,2,4,2,10,2,0.6,1.40,3.56
2018,WSH,2,0,0,0,2.0,5,3,3,1,1,2,0,0,0,0,0,-0.1,3.00,13.50
2018,PIT,2,0,0,0,4.0,7,5,2,0,3,5,0,0,0,0,0,-0.2,2.50,4.50
2018,Total,4,0,0,0,6.0,12,8,5,1,4,7,0,0,0,0,0,-0.3,2.67,7.50
