YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,BOS,84,288,47,79,17,1,5,31,18,77,4,2,.274,.319,.392,.711,0.4
2016,BOS,19,62,9,16,0,3,0,5,11,17,0,1,.258,.365,.355,.720,0.2
2017,BOS,6,5,1,1,0,0,0,0,2,3,0,0,.200,.429,.200,.629,0.0
2018,BOS,17,30,2,4,1,0,0,1,3,7,0,0,.133,.212,.167,.379,-0.4
