YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,KC,39,148,20,49,8,2,3,21,7,20,0,0,.331,.361,.473,.834,1.4
2012,KC,76,289,38,87,16,0,11,39,12,27,0,0,.301,.328,.471,.799,2.8
2013,KC,138,496,48,145,25,3,13,79,21,63,0,0,.292,.323,.433,.756,4.1
2014,KC,150,578,57,150,28,2,17,70,22,85,1,0,.260,.289,.403,.692,3.4
2015,KC,142,531,52,138,25,0,21,70,13,82,1,0,.260,.280,.426,.706,2.3
2016,KC,139,514,57,127,28,2,22,64,22,119,0,0,.247,.288,.438,.726,2.8
2017,KC,129,471,57,126,24,1,27,80,17,95,1,0,.268,.297,.495,.792,2.5
2018,KC,30,118,18,30,6,0,8,26,7,24,1,0,.254,.297,.508,.805,0.9
