YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,COL,31,27,2,6,0,1,0,2,5,10,1,2,.222,.344,.296,.640,-0.3
2018,COL,15,23,2,1,0,0,0,0,3,11,1,0,.043,.154,.043,.197,-0.4
