SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,COL,8,6,0,0,31.1,37,29,17,7,17,22,0,4,0,0,0,-0.6,1.72,4.88
2017,COL,23,16,0,0,99.1,106,66,65,15,40,82,6,5,0,0,0,0.4,1.47,5.89
