YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,BAL,13,30,1,8,3,0,0,2,0,8,0,0,.267,.258,.367,.625,-0.0
2018,BAL,33,101,8,20,5,1,1,6,6,21,1,0,.198,.250,.297,.547,-0.5
