YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,OAK,11,21,3,2,1,0,0,0,7,4,0,0,.095,.321,.143,.464,-0.1
2017,OAK,59,189,33,49,2,0,24,45,22,60,0,0,.259,.352,.651,1.003,2.8
2018,OAK,50,178,21,42,10,0,7,19,18,58,2,1,.236,.320,.410,.730,0.7
