SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,COL,64,0,0,0,58.1,58,35,33,10,31,44,3,4,1,16,2,-0.0,1.53,5.09
2016,COL,24,0,0,0,26.0,26,15,15,3,11,20,1,1,1,1,1,0.0,1.42,5.19
2017,COL,66,0,0,0,58.1,70,35,32,4,24,55,0,1,0,14,1,0.2,1.61,4.94
2018,COL,10,0,0,0,11.0,12,8,8,0,5,10,1,0,0,0,1,-0.2,1.55,6.55
