YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2010,CLE,46,150,23,39,13,0,6,22,37,29,3,0,.260,.401,.467,.868,1.8
2011,CLE,155,552,84,132,35,2,27,79,97,133,5,3,.239,.351,.457,.808,3.4
2012,CLE,143,507,72,128,27,2,18,76,91,101,3,5,.252,.365,.420,.785,3.8
2013,CLE,154,541,75,145,39,1,20,74,93,110,3,1,.268,.377,.455,.832,4.4
2014,CLE,152,541,68,125,25,0,27,85,113,124,5,2,.231,.365,.427,.792,3.1
2015,CLE,154,550,72,127,29,2,19,85,108,122,11,3,.231,.357,.395,.752,1.1
2016,CLE,158,582,89,151,31,3,34,87,99,99,5,2,.259,.366,.498,.864,3.0
2017,CLE,154,571,90,148,37,3,23,79,88,94,5,1,.259,.363,.455,.818,3.4
2018,PHI,47,168,29,34,11,1,8,30,31,28,1,0,.202,.325,.423,.748,0.2
