YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,LAA,2,2,1,1,0,0,1,1,0,0,0,0,.500,.500,2.000,2.500,0.1
2016,LAA,70,209,23,49,9,0,8,25,11,38,1,0,.234,.281,.392,.673,1.0
2017,MIL,60,169,14,35,6,0,6,18,15,51,1,0,.207,.287,.349,.636,-0.6
2018,MIL,24,64,5,12,2,0,1,1,3,23,0,0,.188,.268,.266,.534,-0.2
