YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,SF,9,18,3,4,1,0,1,3,1,5,0,0,.222,.263,.444,.707,0.2
2014,SF,53,97,10,23,6,0,0,5,5,22,1,1,.237,.279,.299,.578,-0.3
2015,SF,52,113,11,21,7,1,0,11,15,20,3,2,.186,.303,.265,.568,-0.0
2016,SF,40,63,3,16,2,0,2,7,2,13,0,1,.254,.299,.381,.680,0.0
2017,MIN,70,162,30,43,9,2,2,24,16,25,8,1,.265,.324,.383,.707,0.9
2018,MIN,33,91,10,20,7,0,0,5,8,28,2,0,.220,.287,.297,.584,0.2
