SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,CHW,26,23,1,0,139.1,130,63,58,11,71,139,9,6,0,0,0,1.6,1.44,3.75
2016,CHW,28,28,0,0,165.0,176,82,74,23,54,168,9,10,0,0,0,1.5,1.39,4.04
2017,CHW,12,12,0,0,69.1,64,35,32,12,31,76,2,5,0,0,0,1.2,1.37,4.15
