SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,PHI,15,15,1,0,88.2,90,45,42,13,24,52,4,7,0,0,0,1.2,1.29,4.26
2018,PHI,5,5,0,0,23.2,34,18,18,4,10,22,0,2,0,0,0,-0.4,1.86,6.85
