SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,MIA,4,4,0,0,18.0,27,17,17,4,13,15,0,2,0,0,0,-0.6,2.22,8.50
2014,MIA,2,1,0,0,7.0,12,7,7,0,3,6,0,1,0,0,0,-0.3,2.14,9.00
2016,KC,36,1,0,0,55.1,38,19,16,5,23,44,1,2,0,2,0,1.1,1.10,2.60
2017,KC,1,0,0,0,2.1,3,1,1,0,0,0,0,0,0,0,0,0.0,1.29,3.86
2018,KC,14,0,0,0,23.0,31,13,12,2,9,12,0,1,1,1,1,0.0,1.74,4.70
