YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,KC,128,523,66,153,27,3,19,78,34,82,11,5,.293,.334,.465,.799,1.3
2012,KC,152,535,65,124,22,2,14,60,56,95,16,1,.232,.304,.359,.663,-0.7
2013,KC,159,623,86,188,34,3,17,79,51,100,11,4,.302,.353,.448,.801,3.6
2014,KC,131,503,54,136,35,1,9,58,35,93,4,2,.270,.318,.398,.716,0.8
2015,KC,158,599,98,178,33,5,18,93,61,108,7,3,.297,.363,.459,.822,3.6
2016,KC,158,605,80,161,24,1,25,104,57,132,5,3,.266,.328,.433,.761,1.0
2017,KC,162,603,98,192,31,1,25,94,66,104,6,1,.318,.385,.498,.883,4.0
2018,SD,47,179,25,48,16,1,6,20,27,46,3,2,.268,.364,.469,.833,1.4
