SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,PHI,26,26,0,0,133.0,144,91,89,25,57,140,8,10,0,0,0,-0.3,1.51,6.02
2018,PHI,10,10,0,0,53.0,45,19,19,5,12,60,4,2,0,0,0,1.7,1.08,3.23
