SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,KC,16,16,0,0,89.2,111,54,53,12,33,59,6,9,0,0,0,0.0,1.61,5.32
2013,KC,19,1,0,0,33.1,24,16,12,6,7,43,2,1,0,6,3,0.1,0.93,3.24
2014,MIL,78,0,0,0,65.2,62,31,27,6,31,86,1,3,1,30,5,0.1,1.42,3.70
2015,MIL,76,0,0,0,63.1,52,23,19,5,24,91,7,2,0,20,4,1.1,1.20,2.70
2016,MIL,27,0,0,0,22.0,18,13,9,3,9,22,1,3,0,12,4,-0.2,1.23,3.68
2016,SF,26,0,0,0,18.1,13,6,6,0,9,26,1,1,0,11,1,0.4,1.20,2.95
2016,Total,53,0,0,0,40.1,31,19,15,3,18,48,2,4,0,23,5,0.2,1.21,3.35
2018,SF,10,0,0,0,9.1,3,1,0,0,2,11,0,0,0,2,0,0.4,0.54,0.00
