SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,NYY,8,0,0,0,8.1,8,5,5,1,4,5,0,0,0,0,0,-0.0,1.44,5.40
2017,NYY,37,0,0,0,39.1,45,17,17,5,8,40,1,1,0,3,2,0.5,1.35,3.89
2018,NYY,14,0,0,0,15.0,11,8,6,1,2,16,1,1,0,1,0,-0.0,0.87,3.60
