SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,DET,23,18,0,0,99.1,93,49,44,12,33,94,4,3,0,1,0,1.5,1.27,3.99
2013,DET,63,0,0,0,76.0,62,20,20,4,17,81,6,0,2,21,4,2.6,1.04,2.37
2014,DET,21,18,0,0,105.1,111,48,46,14,31,89,6,9,0,1,0,1.7,1.35,3.93
2014,TB,7,7,1,1,47.2,25,9,9,4,11,44,3,1,0,0,0,2.1,0.76,1.70
2014,Total,28,25,1,1,153.0,136,57,55,18,42,133,9,10,0,1,0,3.8,1.16,3.24
2015,TB,12,12,0,0,66.2,58,24,23,11,20,77,5,2,0,0,0,1.6,1.17,3.11
2016,TB,30,30,0,0,175.1,174,103,95,32,49,167,7,12,0,0,0,-0.0,1.27,4.88
