YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2012,SF,6,22,0,3,0,0,0,1,0,7,0,0,.136,.136,.136,.272,-0.2
2013,COL,47,99,12,29,5,0,2,12,4,23,5,1,.293,.317,.404,.721,-0.4
2014,COL,95,210,17,41,7,2,3,24,12,62,2,2,.195,.253,.290,.543,-0.9
2016,LAD,34,67,6,19,3,0,1,7,1,13,1,0,.284,.294,.373,.667,0.4
2017,LAD,15,13,0,2,1,0,0,1,2,4,0,0,.154,.267,.231,.498,0.1
2018,ATL,27,50,9,10,1,2,0,2,4,15,0,1,.200,.273,.300,.573,-0.0
