YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2012,PIT,42,62,7,13,5,1,1,5,4,14,0,1,.210,.265,.371,.636,0.3
2013,PIT,103,333,33,95,22,2,8,27,22,62,3,2,.285,.336,.435,.771,2.0
2014,PIT,149,506,56,129,27,2,12,55,35,89,4,1,.255,.305,.387,.692,2.8
2015,PIT,116,394,34,96,21,0,3,34,27,73,3,2,.244,.293,.320,.613,0.3
2016,PIT,149,519,66,133,22,3,11,59,51,83,1,1,.256,.328,.374,.702,0.9
2017,PIT,145,502,52,128,24,5,14,58,51,88,0,4,.255,.326,.406,.732,1.2
2018,PIT,45,158,18,39,10,1,3,15,15,32,0,0,.247,.315,.380,.695,-0.2
