SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,PHI,8,8,0,0,51.0,40,16,15,5,13,49,3,3,0,0,0,1.9,1.04,2.65
2016,PHI,33,33,0,0,197.1,187,88,80,30,42,167,11,14,0,0,0,3.5,1.16,3.65
2017,PHI,24,24,0,0,128.0,142,74,67,16,53,118,4,8,0,0,0,0.7,1.52,4.71
