YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,KC,89,338,26,89,18,1,5,30,22,51,2,0,.263,.309,.367,.676,0.8
2012,KC,149,563,69,136,34,1,20,73,39,124,5,2,.242,.296,.412,.708,2.9
2013,KC,136,472,42,110,26,0,12,42,32,83,2,4,.233,.287,.364,.651,-0.1
2014,KC,140,457,45,97,21,1,15,54,35,74,1,0,.212,.271,.361,.632,0.4
2015,KC,147,549,73,156,34,1,22,82,43,76,1,2,.284,.348,.470,.818,4.4
2016,KC,27,104,12,25,6,0,7,13,9,13,0,1,.240,.301,.500,.801,0.7
2017,KC,148,555,75,151,24,0,38,85,34,94,0,0,.272,.314,.521,.835,1.8
2018,KC,50,195,27,55,11,1,10,31,14,31,1,0,.282,.332,.503,.835,1.1
