YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2012,PIT,24,65,6,19,2,1,0,3,4,14,0,0,.292,.329,.354,.683,0.0
2013,BOS,26,59,9,12,2,0,0,11,7,4,1,0,.203,.275,.237,.512,-0.6
2014,BOS,106,449,68,126,23,5,4,29,33,98,12,2,.281,.331,.381,.712,2.1
2015,BOS,129,454,56,127,27,6,2,45,46,97,8,1,.280,.349,.379,.728,2.6
2016,BOS,94,290,45,74,16,0,7,34,27,58,4,3,.255,.322,.383,.705,1.2
2017,BOS,64,140,20,28,6,0,0,7,19,34,2,1,.200,.305,.243,.548,0.0
2018,BOS,23,70,9,23,8,0,1,7,6,10,0,1,.329,.382,.486,.868,0.3
