YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,NYM,4,10,0,3,0,0,0,1,0,1,0,0,.300,.300,.300,.600,0.1
2014,NYM,10,30,1,6,0,0,0,2,3,5,0,0,.200,.273,.200,.473,-0.3
2015,MIL,10,21,0,1,1,0,0,0,2,7,0,0,.048,.130,.095,.225,-0.5
2016,MIN,55,176,16,46,12,1,3,25,12,38,0,0,.261,.312,.392,.704,0.8
2017,HOU,22,52,5,12,0,0,2,4,4,12,0,0,.231,.286,.346,.632,-0.2
2018,TEX,10,37,3,6,1,0,1,3,1,7,0,0,.162,.184,.270,.454,-0.2
