YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,BOS,34,105,16,31,11,1,2,14,10,25,1,0,.295,.359,.476,.835,0.6
2017,BOS,151,573,84,155,26,1,20,90,70,112,20,5,.271,.352,.424,.776,2.6
2018,BOS,46,177,31,49,12,3,5,29,27,35,8,0,.277,.367,.463,.830,0.9
