YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,CHC,151,559,87,154,31,5,26,99,77,199,13,4,.275,.369,.488,.857,6.0
2016,CHC,155,603,121,176,35,3,39,102,75,154,8,5,.292,.385,.554,.939,7.7
2017,CHC,151,549,111,162,38,4,29,73,95,128,7,5,.295,.409,.537,.946,6.1
2018,CHC,41,159,29,47,15,2,8,24,25,31,1,2,.296,.418,.566,.984,2.0
