YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,BAL,5,14,5,4,0,0,1,1,1,2,0,0,.286,.333,.500,.833,-0.0
2014,BAL,137,455,48,95,18,0,16,45,13,122,2,0,.209,.244,.354,.598,1.6
2015,BAL,86,305,34,85,17,0,15,39,9,79,2,0,.279,.306,.482,.788,1.4
2016,BAL,162,615,82,164,38,1,25,82,21,137,1,2,.267,.298,.454,.752,2.1
2017,BAL,160,622,92,182,35,0,32,105,35,142,1,0,.293,.338,.503,.841,5.1
2018,BAL,30,128,18,30,6,0,4,14,4,32,0,1,.234,.267,.375,.642,0.3
