SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,TOR,33,0,0,0,30.2,26,10,9,0,2,21,0,2,0,6,1,0.6,0.91,2.64
2013,TOR,64,0,0,0,69.1,66,23,19,5,13,53,4,6,2,8,1,1.5,1.14,2.47
2014,TOR,71,0,0,0,68.2,50,25,24,4,30,56,4,4,4,13,4,1.2,1.17,3.15
2015,TOR,60,0,0,0,42.1,47,24,21,6,7,46,2,5,0,9,4,-0.2,1.28,4.46
2016,TOR,21,0,0,0,14.1,15,8,8,2,4,15,0,0,0,1,1,-0.0,1.33,5.02
2017,TOR,70,0,0,0,57.2,59,27,24,4,29,64,2,3,0,6,0,0.9,1.53,3.75
2018,TOR,23,0,0,0,20.2,20,8,7,1,5,20,0,0,0,2,0,0.3,1.21,3.05
