SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,DET,4,2,0,0,9.1,12,12,12,2,5,11,0,1,0,0,0,-0.5,1.82,11.57
2015,DET,14,5,0,0,40.1,53,35,33,10,17,24,0,4,0,0,0,-1.0,1.74,7.36
2016,DET,14,1,0,0,29.1,25,15,15,4,20,27,0,1,0,0,0,0.2,1.53,4.60
2017,DET,11,11,0,0,48.0,55,38,36,9,20,49,5,5,0,0,0,-0.4,1.56,6.75
2018,DET,24,0,0,0,22.2,26,16,14,2,14,27,0,3,0,6,0,-0.3,1.76,5.56
