YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,COL,27,98,9,25,1,0,1,8,3,8,5,1,.255,.277,.296,.573,-0.7
2012,COL,42,113,15,32,8,0,2,9,4,17,1,2,.283,.325,.407,.732,0.1
2013,COL,82,246,35,76,17,2,6,22,7,49,7,0,.309,.336,.467,.803,0.8
2014,COL,154,593,82,171,27,3,19,72,31,96,28,10,.288,.335,.440,.775,2.1
2015,COL,157,614,93,176,31,9,17,58,46,112,43,13,.287,.347,.450,.797,2.3
2016,COL,143,578,111,187,35,5,29,82,43,102,17,9,.324,.381,.552,.933,4.4
2017,COL,159,644,137,213,35,14,37,104,65,135,14,10,.331,.399,.601,1.000,6.0
2018,COL,45,171,37,45,4,1,12,23,26,40,4,1,.263,.367,.509,.876,0.1
