SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,MIA,13,6,0,0,33.0,33,16,16,4,18,30,2,1,0,2,0,0.3,1.55,4.36
2018,MIA,8,0,0,0,7.0,7,5,5,2,4,8,0,1,0,0,1,-0.2,1.57,6.43
