YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,ATL,72,189,28,45,7,4,3,22,20,48,16,8,.238,.316,.365,.681,1.0
2017,TB,81,256,33,69,8,4,2,12,23,62,16,5,.270,.329,.355,.684,1.7
2018,TB,43,140,16,41,8,3,0,10,12,32,11,4,.293,.359,.393,.752,0.7
