SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,TB,16,14,0,0,86.2,71,35,33,11,31,84,5,4,0,0,0,1.4,1.18,3.43
2018,TB,10,10,0,0,47.2,41,29,29,7,22,37,3,3,0,0,0,-0.4,1.32,5.48
