YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,HOU,9,23,1,3,1,0,0,2,1,8,0,0,.130,.200,.174,.374,-0.2
2017,HOU,7,11,3,4,0,1,1,3,1,1,0,0,.364,.417,.818,1.235,0.1
2018,PIT,42,131,17,35,9,0,4,22,17,24,0,1,.267,.362,.427,.789,0.6
