SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,PHI,18,0,0,0,24.0,30,22,20,6,15,16,0,1,0,3,0,-0.7,1.88,7.50
2015,SEA,8,0,0,0,8.1,10,7,7,2,7,5,0,1,0,0,1,-0.3,2.04,7.56
2015,ARI,12,0,0,0,15.1,15,7,7,1,4,11,1,1,0,2,2,0.1,1.24,4.11
2015,Total,20,0,0,0,23.2,25,14,14,3,11,16,1,2,0,2,3,-0.2,1.52,5.32
2016,LAA,43,0,0,0,46.1,42,17,15,5,13,31,2,1,1,12,1,0.7,1.19,2.91
2016,CIN,27,0,0,0,32.1,35,24,23,7,9,28,1,3,1,1,3,-0.6,1.36,6.40
2016,Total,70,0,0,0,78.2,77,41,38,12,22,59,3,4,2,13,4,0.1,1.26,4.35
2017,LAA,27,24,0,0,147.1,149,72,68,21,49,105,11,10,0,0,1,1.7,1.34,4.15
2018,LAA,2,2,0,0,6.2,7,8,7,3,7,4,0,2,0,0,0,-0.4,2.10,9.45
