SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2009,CLE,5,5,0,0,22.1,40,23,22,6,11,11,0,4,0,0,0,-0.7,2.28,8.87
2010,CLE,7,7,1,0,44.2,47,20,19,6,14,38,2,2,0,0,0,0.7,1.37,3.83
2011,CLE,21,21,1,0,124.2,130,68,64,15,40,85,8,9,0,0,0,0.3,1.36,4.62
2013,CLE,15,7,0,0,46.2,64,36,35,4,18,30,1,4,0,0,0,-0.9,1.76,6.75
2014,CLE,40,14,1,1,134.0,103,40,38,7,29,140,8,7,1,0,0,3.7,0.99,2.55
2015,CLE,30,30,3,1,183.2,154,75,74,18,43,216,14,12,0,0,0,3.8,1.07,3.63
2016,CLE,25,25,1,1,146.1,134,64,54,21,34,150,11,8,0,0,0,3.6,1.15,3.32
2017,CLE,32,32,1,0,200.0,173,73,73,21,46,226,18,6,0,0,0,5.4,1.10,3.29
2018,CLE,10,10,2,0,66.2,57,28,27,8,14,63,5,3,0,0,0,1.1,1.07,3.65
