YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,MIA,40,109,6,20,2,1,1,5,6,27,3,1,.183,.231,.248,.479,0.1
2014,HOU,51,173,18,47,8,0,3,19,5,48,6,3,.272,.299,.370,.669,1.4
2014,MIA,14,48,3,8,0,0,0,0,3,19,5,0,.167,.216,.167,.383,-0.2
2014,Total,65,221,21,55,8,0,3,19,8,67,11,3,.249,.281,.326,.607,1.3
2015,HOU,133,339,46,80,15,4,9,36,18,105,24,9,.236,.281,.383,.664,2.2
2016,HOU,118,287,40,60,18,1,5,21,16,83,10,5,.209,.257,.331,.588,1.7
2017,HOU,106,230,50,56,10,0,16,35,20,90,9,4,.243,.319,.496,.815,2.0
2018,HOU,35,89,12,14,3,0,4,10,1,42,2,0,.157,.167,.326,.493,0.1
