SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,CIN,16,16,0,0,87.0,91,49,43,9,37,73,5,8,0,0,0,0.4,1.47,4.45
2018,CIN,10,10,0,0,49.2,52,33,31,8,25,34,2,5,0,0,0,-0.4,1.55,5.62
