YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,BOS,37,95,18,18,5,0,3,10,10,31,2,0,.189,.280,.337,.617,-0.3
2014,BOS,127,384,45,76,19,2,1,30,31,121,8,0,.198,.265,.266,.531,0.6
2015,BOS,74,221,43,55,17,4,10,43,27,69,3,0,.249,.335,.498,.833,2.2
2016,BOS,156,558,94,149,30,7,26,87,63,143,9,2,.267,.349,.486,.835,5.3
2017,BOS,133,482,58,118,19,3,17,63,48,124,8,3,.245,.323,.402,.725,2.8
2018,BOS,42,138,20,24,6,0,2,9,13,45,4,0,.174,.268,.261,.529,-0.3
