SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,LAA,1,1,0,0,5.0,2,0,0,0,2,5,0,0,0,0,0,0.4,0.80,0.00
2014,LAA,27,20,0,0,136.0,122,49,46,14,24,124,16,4,0,0,0,2.5,1.07,3.04
2015,LAA,25,24,0,0,135.1,135,70,67,24,35,116,7,10,0,0,0,0.5,1.26,4.46
2016,LAA,27,27,1,1,160.0,166,71,69,18,30,143,9,13,0,0,0,2.0,1.23,3.88
2017,LAA,14,14,0,0,77.2,73,41,39,15,28,69,6,3,0,0,0,0.7,1.30,4.52
2018,LAA,1,1,0,0,5.2,4,3,3,0,4,4,1,0,0,0,0,0.0,1.41,4.76
