SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,SD,24,0,0,0,27.2,22,12,8,3,18,33,0,0,0,1,0,0.1,1.45,2.60
2013,SD,18,0,0,0,22.0,19,9,7,3,13,24,0,1,1,0,0,0.1,1.45,2.86
2014,TB,63,0,0,0,64.2,34,17,17,9,20,104,5,2,2,18,3,1.8,0.84,2.37
2015,TB,69,0,0,0,63.0,54,29,26,9,32,74,4,10,41,2,6,0.2,1.37,3.71
2016,TB,27,0,0,0,24.1,23,13,13,3,19,22,4,3,0,7,3,-0.1,1.73,4.81
2017,TB,30,0,0,0,29.1,23,11,11,4,11,40,4,4,0,5,2,0.4,1.16,3.38
2018,ARI,20,0,0,0,19.0,14,6,4,2,9,26,1,2,12,0,1,0.6,1.21,1.89
