SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,SD,35,20,1,0,146.2,187,99,93,23,46,105,9,10,0,0,0,-1.0,1.59,5.71
2017,SD,29,29,0,0,163.2,182,97,85,17,65,118,8,11,0,0,0,0.0,1.51,4.67
2018,SD,4,4,0,0,14.0,26,15,13,1,9,17,1,2,0,0,0,-0.7,2.50,8.36
