YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,BOS,58,222,34,63,14,0,10,30,18,57,3,1,.284,.338,.482,.820,1.3
2018,BOS,49,186,21,44,9,0,9,28,16,52,1,1,.237,.294,.430,.724,0.4
