YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,BAL,5,14,3,5,1,0,3,5,0,4,0,0,.357,.400,1.071,1.471,0.3
2017,BAL,147,543,65,159,26,4,24,78,33,139,1,0,.293,.338,.488,.826,2.2
2018,BAL,48,187,28,47,8,0,7,17,23,46,0,0,.251,.330,.406,.736,-0.4
