YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,SEA,8,12,0,1,0,0,0,0,1,6,0,0,.083,.154,.083,.237,-0.3
2017,SEA,16,28,0,6,1,0,0,2,3,9,0,0,.214,.290,.250,.540,-0.5
2018,SEA,22,60,6,12,2,0,2,5,10,22,0,0,.200,.333,.333,.666,0.1
