SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,BAL,13,0,0,0,15.2,16,7,5,1,9,17,0,0,0,2,0,0.2,1.60,2.87
2016,BAL,14,0,0,0,18.0,11,11,8,2,7,21,1,0,0,0,1,-0.1,1.00,4.00
2017,BAL,3,0,0,0,3.1,6,3,3,0,3,3,0,0,0,0,0,-0.1,2.70,8.10
2017,MIL,61,0,0,0,52.2,57,28,26,6,22,59,3,5,1,5,3,0.2,1.50,4.44
2017,Total,64,0,0,0,56.0,63,31,29,6,25,62,3,5,1,5,3,0.1,1.57,4.66
2018,CLE,3,0,0,0,3.2,2,0,0,0,1,4,0,0,0,0,0,0.1,0.82,0.00
2018,MIL,11,0,0,0,12.2,14,9,9,0,8,15,1,0,0,0,1,-0.3,1.74,6.39
2018,Total,14,0,0,0,16.1,16,9,9,0,9,19,1,0,0,0,1,-0.2,1.53,4.96
