YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,CIN,21,54,3,10,0,0,1,1,4,10,0,0,.185,.241,.241,.482,0.2
2015,CIN,81,242,23,61,9,0,3,18,25,45,0,1,.252,.324,.326,.650,0.1
2016,CIN,115,377,34,97,23,1,7,51,36,72,1,0,.257,.323,.379,.702,0.7
2017,CIN,121,370,26,100,24,2,7,44,42,68,4,0,.270,.347,.403,.750,3.4
2018,CIN,42,139,13,37,10,1,3,14,19,33,0,1,.266,.350,.417,.767,1.6
