SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,DET,1,1,0,0,5.0,5,3,3,0,3,4,0,1,0,0,0,0.0,1.60,5.40
2015,DET,20,0,0,0,26.1,18,6,6,1,14,13,2,0,0,3,1,0.9,1.22,2.05
2016,DET,19,0,0,0,19.0,28,15,15,3,7,10,1,0,0,2,0,-0.4,1.84,7.11
2017,DET,24,2,0,0,34.1,42,22,22,10,9,25,0,3,0,5,1,-0.0,1.49,5.77
2018,DET,9,0,0,0,10.0,6,7,7,0,7,11,0,1,0,0,1,-0.1,1.30,6.30
