SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,DET,9,6,0,0,28.2,43,26,26,5,11,19,1,4,0,1,0,-0.8,1.88,8.16
2015,ARI,23,23,0,0,127.2,121,56,50,9,49,119,5,12,0,0,0,1.7,1.33,3.52
2016,ARI,32,32,0,0,174.1,185,105,95,24,71,218,8,15,0,0,0,0.7,1.47,4.90
2017,ARI,28,28,1,1,162.0,116,57,52,23,71,218,15,5,0,0,0,5.0,1.15,2.89
2018,ARI,6,6,0,0,27.2,25,16,15,5,17,45,2,0,0,0,0,-0.2,1.52,4.88
