YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,CHW,7,16,2,2,0,0,0,0,0,6,0,0,.125,.125,.125,.250,-0.1
2017,CHW,87,276,23,78,17,0,4,30,9,46,0,0,.283,.309,.388,.697,-0.1
