SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,TEX,68,0,0,0,60.1,52,18,16,4,18,68,7,5,1,22,3,1.8,1.16,2.39
2016,TEX,35,0,0,0,34.0,30,23,23,6,17,45,5,1,0,15,1,-0.4,1.38,6.09
2017,TEX,39,0,0,0,38.2,18,12,12,4,17,51,4,1,2,11,1,1.2,0.91,2.79
2018,TEX,19,0,0,0,18.0,16,9,9,2,6,22,3,2,10,0,0,0.2,1.22,4.50
