YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,NYY,30,58,7,9,4,0,0,2,5,19,1,1,.155,.222,.224,.446,-0.5
2018,NYY,13,35,1,3,2,0,0,4,3,11,0,0,.086,.158,.143,.301,-0.4
