SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,NYM,24,24,0,0,150.0,126,60,54,19,31,166,9,7,0,0,0,2.1,1.05,3.24
2016,NYM,31,30,0,0,183.2,168,61,53,11,43,218,14,9,0,1,0,5.3,1.15,2.60
2017,NYM,7,7,0,0,30.1,29,14,10,0,3,34,1,2,0,0,0,0.6,1.05,2.97
2018,NYM,10,10,0,0,58.2,57,22,19,4,13,68,4,1,0,0,0,1.2,1.19,2.91
