YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,CLE,19,33,2,4,0,0,0,3,4,13,0,0,.121,.211,.121,.332,-0.5
2015,CLE,7,19,0,6,1,0,0,2,0,7,0,0,.316,.350,.368,.718,-0.2
2016,CLE,9,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,-0.2
2017,MIL,133,279,40,74,15,2,16,52,25,94,0,0,.265,.331,.505,.836,1.3
2018,MIL,43,114,21,36,7,0,7,23,12,30,0,0,.316,.379,.561,.940,1.0
