YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2012,PIT,25,24,2,2,0,0,0,2,1,5,2,0,.083,.154,.083,.237,0.1
2012,MIA,45,132,16,28,2,3,3,11,12,37,5,2,.212,.288,.341,.629,-0.7
2012,Total,70,156,18,30,2,3,3,13,13,42,7,2,.192,.267,.301,.568,-0.6
2015,PIT,8,5,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
2016,SF,26,54,7,14,5,0,2,4,3,11,0,1,.259,.298,.463,.761,0.4
2017,SF,128,310,40,79,20,1,0,22,31,73,12,4,.255,.327,.326,.653,-0.6
2018,SF,40,94,11,27,1,1,4,7,4,31,2,1,.287,.313,.447,.760,0.2
