SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,STL,24,0,0,0,20.0,17,13,12,2,10,18,0,2,0,2,0,-0.3,1.35,5.40
2013,STL,13,0,0,0,12.1,8,3,3,0,5,8,1,0,0,1,0,0.4,1.05,2.19
2014,STL,44,0,0,0,38.0,34,13,11,2,19,35,2,0,0,11,0,0.5,1.39,2.61
2015,TEX,54,0,0,0,38.1,31,13,13,4,25,40,0,0,0,12,0,1.0,1.46,3.05
2016,MIL,7,0,0,0,7.2,13,11,11,2,9,8,0,0,0,0,0,-0.3,2.87,12.91
2017,ATL,58,0,0,0,60.0,48,19,17,3,27,59,2,0,0,12,3,1.6,1.25,2.55
2018,ATL,25,0,0,0,20.0,11,9,7,0,13,20,1,1,0,5,0,0.1,1.20,3.15
