YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,CHC,76,252,33,71,14,1,12,35,26,67,2,2,.282,.357,.488,.845,1.8
2017,CHC,117,377,50,104,21,0,21,74,45,98,5,4,.276,.356,.499,.855,3.9
2018,CHC,41,159,17,44,14,3,4,20,15,31,1,0,.277,.358,.478,.836,1.6
