SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,LAA,17,0,0,0,19.1,23,17,14,2,12,20,0,1,0,1,1,-0.7,1.81,6.52
2015,LAA,34,0,0,0,33.1,40,21,20,3,19,34,1,0,0,2,0,-0.4,1.77,5.40
2016,LAA,45,0,0,0,40.1,30,7,5,1,14,51,2,0,1,7,1,1.3,1.09,1.12
2017,LAA,48,0,0,0,44.2,41,26,22,5,17,53,6,5,6,10,5,-0.3,1.30,4.43
2018,LAA,23,0,0,0,20.1,24,9,9,4,10,15,1,0,1,3,3,0.1,1.67,3.98
