SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,WSH,6,4,0,0,21.1,26,18,16,7,12,11,0,1,0,0,0,-0.5,1.78,6.75
2017,CHW,7,7,0,0,45.1,31,14,12,8,12,34,3,3,0,0,0,1.5,0.95,2.38
2018,CHW,10,10,0,0,49.0,47,43,41,6,37,27,3,5,0,0,0,-1.0,1.71,7.53
