YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,NYY,16,43,3,13,3,0,2,5,3,7,2,0,.302,.348,.512,.860,0.3
2016,NYY,58,152,25,38,9,0,0,12,18,30,2,1,.250,.328,.309,.637,-0.1
2017,NYY,20,37,3,5,1,1,0,0,3,8,2,0,.135,.200,.216,.416,-0.3
2017,TOR,32,51,5,10,1,0,0,0,5,9,2,1,.196,.281,.216,.497,-0.1
2017,Total,52,88,8,15,2,1,0,0,8,17,4,1,.170,.247,.216,.463,-0.4
2018,TB,25,45,6,7,2,0,1,1,13,14,0,2,.156,.345,.267,.612,-0.2
