YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,HOU,53,146,21,31,4,1,5,17,17,54,3,3,.212,.307,.356,.663,0.4
2018,HOU,36,74,13,13,2,2,4,11,5,37,2,0,.176,.222,.419,.641,0.3
