YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2012,TB,18,25,0,0,0,0,0,0,2,2,0,0,.000,.074,.000,.074,-0.6
2013,OAK,47,135,18,34,6,1,4,16,9,28,0,1,.252,.295,.400,.695,0.7
2014,OAK,84,269,26,75,10,2,9,35,16,39,1,0,.279,.321,.431,.752,1.1
2015,OAK,136,445,58,116,21,3,18,71,56,97,0,2,.261,.341,.443,.784,3.5
2016,OAK,137,490,54,123,30,2,14,56,35,83,0,0,.251,.305,.406,.711,2.2
2017,MIL,45,122,13,31,7,0,8,20,5,25,0,0,.254,.281,.508,.789,0.3
2017,OAK,54,157,12,34,8,1,4,20,16,31,0,1,.217,.287,.357,.644,-0.5
2017,Total,99,279,25,65,15,1,12,40,21,56,0,1,.233,.285,.423,.708,-0.2
